"id","state","city","city_ibge_code","confirmed","confirmed_per_100k_inhabitants","date","death_rate","deaths","estimated_population_2019","update_source"
8275,"SP","Altinópolis","3501004",2,"12.35788","2020-05-23","0",0,16184,""
8276,"SP","Alto Alegre","3501103",1,"24.39619","2020-05-23","1",1,4099,""
8277,"SP","Alumínio","3501152",11,"59.05089","2020-05-23","0.0909",1,18628,""
8278,"SP","Álvares Machado","3501301",8,"32.10917","2020-05-23","0.125",1,24915,""
8279,"SP","Álvaro de Carvalho","3501400",1,"19.13143","2020-05-23","1",1,5227,""
8280,"SP","Americana","3501608",86,"35.8936","2020-05-23","0.0465",4,239597,""
8281,"SP","Américo Brasiliense","3501707",27,"66.66008","2020-05-23","0",0,40504,""
8282,"SP","Américo de Campos","3501806",3,"50.25967","2020-05-23","0",0,5969,""
8283,"SP","Amparo","3501905",24,"33.2433","2020-05-23","0.0417",1,72195,""
8284,"SP","Andradina","3502101",40,"69.98268","2020-05-23","0.1",4,57157,""
8285,"SP","Angatuba","3502200",15,"59.45775","2020-05-23","0.0667",1,25228,""
8286,"SP","Anhembi","3502309",2,"29.7442","2020-05-23","0",0,6724,""
8287,"SP","Anhumas","3502408",1,"24.30134","2020-05-23","0",0,4115,""
8288,"SP","Aparecida","3502507",5,"13.82858","2020-05-23","0",0,36157,""
8289,"SP","Apiaí","3502705",2,"8.20546","2020-05-23","0",0,24374,""
8290,"SP","Araçariguama","3502754",8,"35.77178","2020-05-23","0.125",1,22364,""
8291,"SP","Araçatuba","3502804",136,"69.02993","2020-05-23","0.0294",4,197016,""
8292,"SP","Araçoiaba da Serra","3502903",28,"82.00082","2020-05-23","0.0357",1,34146,""
8293,"SP","Arandu","3503109",10,"157.30691","2020-05-23","0.2",2,6357,""
8294,"SP","Araraquara","3503208",182,"77.09512","2020-05-23","0.022",4,236072,""
8295,"SP","Araras","3503307",79,"58.85157","2020-05-23","0.038",3,134236,""
8296,"SP","Arealva","3503406",1,"11.68224","2020-05-23","0",0,8560,""
8297,"SP","Areiópolis","3503604",8,"71.88427","2020-05-23","0",0,11129,""
8298,"SP","Ariranha","3503703",1,"10.3434","2020-05-23","0",0,9668,""
8299,"SP","Artur Nogueira","3503802",10,"18.37965","2020-05-23","0",0,54408,""
8300,"SP","Arujá","3503901",192,"213.75134","2020-05-23","0.0729",14,89824,""
8301,"SP","Assis","3504008",39,"37.36133","2020-05-23","0.1282",5,104386,""
8302,"SP","Atibaia","3504107",76,"53.23583","2020-05-23","0.0526",4,142761,""
8303,"SP","Auriflama","3504206",1,"6.58371","2020-05-23","0",0,15189,""
8304,"SP","Avaí","3504305",2,"37.01647","2020-05-23","0",0,5403,""
8305,"SP","Avanhandava","3504404",1,"7.32654","2020-05-23","0",0,13649,""
8306,"SP","Avaré","3504503",42,"46.32949","2020-05-23","0.0714",3,90655,""
8307,"SP","Bady Bassitt","3504602",20,"114.27265","2020-05-23","0.2",4,17502,""
8308,"SP","Bananal","3504909",3,"27.40978","2020-05-23","0",0,10945,""
8309,"SP","Barão de Antonina","3505005",1,"28.82675","2020-05-23","0",0,3469,""
8310,"SP","Bariri","3505203",9,"25.52178","2020-05-23","0.1111",1,35264,""
8311,"SP","Barra Bonita","3505302",23,"63.66606","2020-05-23","0.0435",1,36126,""
8312,"SP","Barra do Turvo","3505401",8,"104.45228","2020-05-23","0.125",1,7659,""
8313,"SP","Barretos","3505500",136,"111.38594","2020-05-23","0.0515",7,122098,""
8314,"SP","Barrinha","3505609",13,"39.61965","2020-05-23","0.0769",1,32812,""
8315,"SP","Barueri","3505708",879,"320.58997","2020-05-23","0.1081",95,274182,""
8316,"SP","Bastos","3505807",1,"4.77259","2020-05-23","0",0,20953,""
8317,"SP","Batatais","3505906",7,"11.19857","2020-05-23","0.1429",1,62508,""
8318,"SP","Bauru","3506003",252,"66.87579","2020-05-23","0.0476",12,376818,""
8319,"SP","Bebedouro","3506102",16,"20.64623","2020-05-23","0.0625",1,77496,""
8320,"SP","Bertioga","3506359",40,"63.24211","2020-05-23","0.075",3,63249,""
8321,"SP","Bilac","3506409",1,"12.4471","2020-05-23","0",0,8034,""
8322,"SP","Birigui","3506508",53,"42.86708","2020-05-23","0",0,123638,""
8323,"SP","Biritiba-Mirim","3506607",34,"104.30088","2020-05-23","0.0294",1,32598,""
8324,"SP","Boa Esperança do Sul","3506706",9,"60.30959","2020-05-23","0",0,14923,""
8325,"SP","Bocaina","3506805",9,"72.99862","2020-05-23","0",0,12329,""
8326,"SP","Bofete","3506904",1,"8.52515","2020-05-23","0",0,11730,""
8327,"SP","Boituva","3507001",45,"73.77412","2020-05-23","0.0444",2,60997,""
8328,"SP","Bom Jesus dos Perdões","3507100",10,"39.29582","2020-05-23","0",0,25448,""
8329,"SP","Boracéia","3507308",2,"41.46797","2020-05-23","0",0,4823,""
8330,"SP","Borborema","3507407",6,"37.3925","2020-05-23","0",0,16046,""
8331,"SP","Borebi","3507456",2,"75.38636","2020-05-23","0",0,2653,""
8332,"SP","Botucatu","3507506",204,"139.252","2020-05-23","0.0343",7,146497,""
8333,"SP","Bragança Paulista","3507605",189,"112.05445","2020-05-23","0.0529",10,168668,""
8334,"SP","Brejo Alegre","3507753",1,"34.90401","2020-05-23","0",0,2865,""
8335,"SP","Brodowski","3507803",15,"60.14676","2020-05-23","0",0,24939,""
8336,"SP","Brotas","3507902",4,"16.39143","2020-05-23","0",0,24403,""
8337,"SP","Buri","3508009",1,"5.03069","2020-05-23","0",0,19878,""
8338,"SP","Buritama","3508108",13,"75.82828","2020-05-23","0",0,17144,""
8339,"SP","Cabreúva","3508405",36,"72.42441","2020-05-23","0.0833",3,49707,""
8340,"SP","Caçapava","3508504",34,"36.0693","2020-05-23","0.0588",2,94263,""
8341,"SP","Cachoeira Paulista","3508603",6,"18.00342","2020-05-23","0",0,33327,""
8342,"SP","Caconde","3508702",1,"5.26732","2020-05-23","0",0,18985,""
8343,"SP","Caiabu","3508900",1,"23.86065","2020-05-23","1",1,4191,""
8344,"SP","Caieiras","3509007",225,"221.74042","2020-05-23","0.0844",19,101470,""
8345,"SP","Cajamar","3509205",211,"274.73601","2020-05-23","0.0995",21,76801,""
8346,"SP","Cajati","3509254",15,"52.54124","2020-05-23","0",0,28549,""
8347,"SP","Cajobi","3509304",3,"28.4576","2020-05-23","0.3333",1,10542,""
8348,"SP","Cajuru","3509403",4,"15.28643","2020-05-23","0.25",1,26167,""
8349,"SP","Campina do Monte Alegre","3509452",2,"33.20053","2020-05-23","0",0,6024,""
8350,"SP","Campinas","3509502",1306,"108.46518","2020-05-23","0.0398",52,1204073,""
8351,"SP","Campo Limpo Paulista","3509601",51,"60.24808","2020-05-23","0.1373",7,84650,""
8352,"SP","Campos do Jordão","3509700",22,"42.23622","2020-05-23","0",0,52088,""
8353,"SP","Cananéia","3509908",13,"103.66826","2020-05-23","0.1538",2,12540,""
8354,"SP","Canas","3509957",1,"19.46283","2020-05-23","0",0,5138,""
8355,"SP","Cândido Mota","3510005",5,"15.98465","2020-05-23","0",0,31280,""
8356,"SP","Cândido Rodrigues","3510104",2,"71.60759","2020-05-23","0",0,2793,""
8357,"SP","Capão Bonito","3510203",10,"21.21431","2020-05-23","0.4",4,47138,""
8358,"SP","Capela do Alto","3510302",24,"115.90843","2020-05-23","0",0,20706,""
8359,"SP","Capivari","3510401",2,"3.58629","2020-05-23","0",0,55768,""
8360,"SP","Caraguatatuba","3510500",123,"101.20791","2020-05-23","0.0325",4,121532,""
8361,"SP","Carapicuíba","3510609",772,"192.55376","2020-05-23","0.0894",69,400927,""
8362,"SP","Cardoso","3510708",1,"8.11293","2020-05-23","0",0,12326,""
8363,"SP","Casa Branca","3510807",3,"9.87492","2020-05-23","0",0,30380,""
8364,"SP","Castilho","3511003",4,"19.04218","2020-05-23","0.25",1,21006,""
8365,"SP","Catanduva","3511102",96,"78.77763","2020-05-23","0.0833",8,121862,""
8366,"SP","Catiguá","3511201",1,"12.81394","2020-05-23","0",0,7804,""
8367,"SP","Cedral","3511300",2,"21.65205","2020-05-23","0",0,9237,""
8368,"SP","Cerqueira César","3511409",5,"25.01876","2020-05-23","0",0,19985,""
8369,"SP","Cerquilho","3511508",10,"20.42943","2020-05-23","0.2",2,48949,""
8370,"SP","Cesário Lange","3511607",7,"38.57174","2020-05-23","0.1429",1,18148,""
8371,"SP","Charqueada","3511706",46,"267.59744","2020-05-23","0.0652",3,17190,""
8372,"SP","Chavantes","3557204",1,"8.05283","2020-05-23","0",0,12418,""
8373,"SP","Colina","3512001",8,"43.31817","2020-05-23","0.125",1,18468,""
8374,"SP","Conchal","3512209",3,"10.69519","2020-05-23","0",0,28050,""
8375,"SP","Conchas","3512308",5,"27.9392","2020-05-23","0.2",1,17896,""
8376,"SP","Cordeirópolis","3512407",40,"163.07893","2020-05-23","0",0,24528,""
8377,"SP","Coroados","3512506",10,"165.07098","2020-05-23","0.1",1,6058,""
8378,"SP","Cosmópolis","3512803",16,"22.14472","2020-05-23","0",0,72252,""
8379,"SP","Cosmorama","3512902",2,"27.37101","2020-05-23","0",0,7307,""
8380,"SP","Cotia","3513009",436,"174.95285","2020-05-23","0.0826",36,249210,""
8381,"SP","Cravinhos","3513108",17,"48.16956","2020-05-23","0.0588",1,35292,""
8382,"SP","Cruzeiro","3513405",14,"17.02376","2020-05-23","0.1429",2,82238,""
8383,"SP","Cubatão","3513504",249,"190.50534","2020-05-23","0.0683",17,130705,""
8384,"SP","Cunha","3513603",3,"13.92305","2020-05-23","0",0,21547,""
8385,"SP","Descalvado","3513702",3,"8.89732","2020-05-23","0",0,33718,""
8386,"SP","Diadema","3513801",844,"199.11108","2020-05-23","0.0723",61,423884,""
8387,"SP","Divinolândia","3513900",1,"8.97183","2020-05-23","0",0,11146,""
8388,"SP","Dobrada","3514007",3,"33.59839","2020-05-23","0",0,8929,""
8389,"SP","Dois Córregos","3514106",3,"10.98298","2020-05-23","0.6667",2,27315,""
8390,"SP","Dolcinópolis","3514205",1,"47.28132","2020-05-23","0",0,2115,""
8391,"SP","Dourado","3514304",2,"22.54029","2020-05-23","0",0,8873,""
8392,"SP","Dracena","3514403",28,"59.83801","2020-05-23","0.0714",2,46793,""
8393,"SP","Duartina","3514502",1,"8.03536","2020-05-23","0",0,12445,""
8394,"SP","Dumont","3514601",3,"30.4013","2020-05-23","0",0,9868,""
8395,"SP","Eldorado","3514809",4,"25.81645","2020-05-23","0.25",1,15494,""
8396,"SP","Elias Fausto","3514908",4,"22.50731","2020-05-23","0.25",1,17772,""
8397,"SP","Elisiário","3514924",1,"27.38976","2020-05-23","0",0,3651,""
8398,"SP","Embu das Artes","3515004",398,"145.40088","2020-05-23","0.0905",36,273726,""
8399,"SP","Embu-Guaçu","3515103",91,"131.15227","2020-05-23","0.0769",7,69385,""
8400,"SP","Emilianópolis","3515129",4,"124.45551","2020-05-23","0",0,3214,""
8401,"SP","Engenheiro Coelho","3515152",11,"52.95335","2020-05-23","0",0,20773,""
8402,"SP","Espírito Santo do Pinhal","3515186",5,"11.27904","2020-05-23","0",0,44330,""
8403,"SP","Estiva Gerbi","3557303",1,"8.84643","2020-05-23","0",0,11304,""
8404,"SP","Estrela d'Oeste","3515202",1,"11.8779","2020-05-23","0",0,8419,""
8405,"SP","Euclides da Cunha Paulista","3515350",1,"10.67122","2020-05-23","0",0,9371,""
8406,"SP","Fartura","3515400",8,"49.88775","2020-05-23","0.125",1,16036,""
8407,"SP","Fernandópolis","3515509",37,"53.53319","2020-05-23","0",0,69116,""
8408,"SP","Fernando Prestes","3515608",2,"34.58413","2020-05-23","0",0,5783,""
8409,"SP","Fernão","3515657",1,"58.27506","2020-05-23","0",0,1716,""
8410,"SP","Ferraz de Vasconcelos","3515707",307,"158.02261","2020-05-23","0.0977",30,194276,""
8411,"SP","Flórida Paulista","3516002",3,"20.4918","2020-05-23","0",0,14640,""
8412,"SP","Franca","3516200",69,"19.53639","2020-05-23","0.029",2,353187,""
8413,"SP","Francisco Morato","3516309",276,"156.9573","2020-05-23","0.0652",18,175844,""
8414,"SP","Franco da Rocha","3516408",336,"217.49121","2020-05-23","0.1012",34,154489,""
8415,"SP","Garça","3516705",9,"20.27484","2020-05-23","0",0,44390,""
8416,"SP","Gastão Vidigal","3516804",4,"83.19468","2020-05-23","0.25",1,4808,""
8417,"SP","Gavião Peixoto","3516853",2,"41.76237","2020-05-23","0",0,4789,""
8418,"SP","General Salgado","3516903",2,"18.40096","2020-05-23","0",0,10869,""
8419,"SP","Getulina","3517000",1,"8.76501","2020-05-23","0",0,11409,""
8420,"SP","Guaiçara","3517208",2,"16.43655","2020-05-23","0",0,12168,""
8421,"SP","Guaimbê","3517307",2,"34.69211","2020-05-23","0",0,5765,""
8422,"SP","Guaíra","3517406",11,"26.96739","2020-05-23","0",0,40790,""
8423,"SP","Guapiaçu","3517505",21,"97.88384","2020-05-23","0.0476",1,21454,""
8424,"SP","Guapiara","3517604",2,"11.65705","2020-05-23","0",0,17157,""
8425,"SP","Guará","3517703",1,"4.71254","2020-05-23","1",1,21220,""
8426,"SP","Guaraçaí","3517802",3,"36.0447","2020-05-23","0",0,8323,""
8427,"SP","Guaraci","3517901",1,"8.93815","2020-05-23","0",0,11188,""
8428,"SP","Guarani d'Oeste","3518008",1,"50","2020-05-23","0",0,2000,""
8429,"SP","Guararapes","3518206",15,"45.53872","2020-05-23","0.0667",1,32939,""
8430,"SP","Guararema","3518305",32,"107.38976","2020-05-23","0.1562",5,29798,""
8431,"SP","Guaratinguetá","3518404",21,"17.24166","2020-05-23","0.0476",1,121798,""
8432,"SP","Guareí","3518503",3,"16.1987","2020-05-23","0",0,18520,""
8433,"SP","Guariba","3518602",3,"7.48036","2020-05-23","0",0,40105,""
8434,"SP","Guarujá","3518701",493,"153.84183","2020-05-23","0.069",34,320459,""
8435,"SP","Guarulhos","3518800",2051,"148.71134","2020-05-23","0.1097",225,1379182,""
8436,"SP","Guzolândia","3518909",1,"18.98614","2020-05-23","0",0,5267,""
8437,"SP","Herculândia","3519006",4,"41.99034","2020-05-23","0",0,9526,""
8438,"SP","Holambra","3519055",10,"66.97924","2020-05-23","0",0,14930,""
8439,"SP","Hortolândia","3519071",118,"51.11522","2020-05-23","0.1017",12,230851,""
8440,"SP","Iacanga","3519105",2,"17.07942","2020-05-23","0",0,11710,""
8441,"SP","Iacri","3519204",2,"31.64056","2020-05-23","0",0,6321,""
8442,"SP","Ibaté","3519303",11,"31.33546","2020-05-23","0",0,35104,""
8443,"SP","Ibirá","3519402",4,"32.27628","2020-05-23","0",0,12393,""
8444,"SP","Ibirarema","3519501",5,"64.49116","2020-05-23","0",0,7753,""
8445,"SP","Ibitinga","3519600",11,"18.32326","2020-05-23","0.1818",2,60033,""
8446,"SP","Ibiúna","3519709",66,"83.67352","2020-05-23","0.0303",2,78878,""
8447,"SP","Iepê","3519907",1,"12.2564","2020-05-23","1",1,8159,""
8448,"SP","Igaraçu do Tietê","3520004",15,"60.79274","2020-05-23","0",0,24674,""
8449,"SP","Igarapava","3520103",4,"13.14406","2020-05-23","0",0,30432,""
8450,"SP","Igaratá","3520202",25,"262.21943","2020-05-23","0",0,9534,""
8451,"SP","Iguape","3520301",31,"100.46343","2020-05-23","0",0,30857,""
8452,"SP","Ilhabela","3520400",39,"111.52416","2020-05-23","0",0,34970,""
8453,"SP","Ilha Comprida","3520426",25,"223.89396","2020-05-23","0.04",1,11166,""
8454,"SP","Ilha Solteira","3520442",11,"41.22012","2020-05-23","0",0,26686,""
8455,"SP","Indaiatuba","3520509",97,"38.54912","2020-05-23","0.1443",14,251627,""
8456,"SP","Indiana","3520608",9,"184.23746","2020-05-23","0",0,4885,""
8457,"SP","Inúbia Paulista","3520806",1,"25.05638","2020-05-23","0",0,3991,""
8458,"SP","Iperó","3521002",9,"24.2372","2020-05-23","0",0,37133,""
8459,"SP","Ipeúna","3521101",1,"13.25205","2020-05-23","0",0,7546,""
8460,"SP","Ipiguá","3521150",4,"74.18398","2020-05-23","0.25",1,5392,""
8461,"SP","Ipuã","3521309",15,"91.41325","2020-05-23","0",0,16409,""
8462,"SP","Iracemápolis","3521408",26,"107.28286","2020-05-23","0",0,24235,""
8463,"SP","Irapuru","3521606",9,"108.51218","2020-05-23","0.1111",1,8294,""
8464,"SP","Itaberá","3521705",1,"5.69606","2020-05-23","0",0,17556,""
8465,"SP","Itaí","3521804",2,"7.37327","2020-05-23","0",0,27125,""
8466,"SP","Itajobi","3521903",13,"85.17888","2020-05-23","0.0769",1,15262,""
8467,"SP","Itanhaém","3522109",60,"58.92983","2020-05-23","0.1667",10,101816,""
8468,"SP","Itapecerica da Serra","3522208",339,"192.9502","2020-05-23","0.0796",27,175693,""
8469,"SP","Itapetininga","3522307",89,"54.30107","2020-05-23","0.0562",5,163901,""
8470,"SP","Itapeva","3522406",24,"25.43612","2020-05-23","0.0833",2,94354,""
8471,"SP","Itapevi","3522505",398,"167.43795","2020-05-23","0.1231",49,237700,""
8472,"SP","Itapira","3522604",30,"40.12143","2020-05-23","0.1",3,74773,""
8473,"SP","Itápolis","3522703",6,"13.91466","2020-05-23","0",0,43120,""
8474,"SP","Itaporanga","3522802",1,"6.6011","2020-05-23","0",0,15149,""
8475,"SP","Itapuí","3522901",7,"50.02859","2020-05-23","0.1429",1,13992,""
8476,"SP","Itapura","3523008",4,"81.53282","2020-05-23","0",0,4906,""
8477,"SP","Itaquaquecetuba","3523107",436,"117.57694","2020-05-23","0.1055",46,370821,""
8478,"SP","Itararé","3523206",4,"7.92032","2020-05-23","0",0,50503,""
8479,"SP","Itariri","3523305",31,"177.79307","2020-05-23","0",0,17436,""
8480,"SP","Itatiba","3523404",37,"30.61444","2020-05-23","0.0541",2,120858,""
8481,"SP","Itatinga","3523503",4,"19.32647","2020-05-23","0.25",1,20697,""
8482,"SP","Itirapina","3523602",5,"27.53759","2020-05-23","0",0,18157,""
8483,"SP","Itirapuã","3523701",1,"15.38698","2020-05-23","0",0,6499,""
8484,"SP","Itobi","3523800",1,"12.75348","2020-05-23","0",0,7841,""
8485,"SP","Itu","3523909",99,"56.91651","2020-05-23","0.1111",11,173939,""
8486,"SP","Itupeva","3524006",33,"53.87579","2020-05-23","0.0909",3,61252,""
8487,"SP","Ituverava","3524105",5,"11.95486","2020-05-23","0",0,41824,""
8488,"SP","Jaborandi","3524204",13,"187.61726","2020-05-23","0.0769",1,6929,""
8489,"SP","Jaboticabal","3524303",25,"32.35701","2020-05-23","0.2",5,77263,""
8490,"SP","Jacareí","3524402",146,"62.48342","2020-05-23","0.0479",7,233662,""
8491,"SP","Jaci","3524501",76,"1075.42097","2020-05-23","0.0132",1,7067,""
8492,"SP","Jacupiranga","3524600",10,"55.97224","2020-05-23","0",0,17866,""
8493,"SP","Jaguariúna","3524709",47,"81.75619","2020-05-23","0",0,57488,""
8494,"SP","Jales","3524808",9,"18.32733","2020-05-23","0",0,49107,""
8495,"SP","Jambeiro","3524907",2,"30.29385","2020-05-23","0.5",1,6602,""
8496,"SP","Jandira","3525003",186,"148.87503","2020-05-23","0.0538",10,124937,""
8497,"SP","Jardinópolis","3525102",24,"54.07841","2020-05-23","0.0833",2,44380,""
8498,"SP","Jarinu","3525201",20,"66.56903","2020-05-23","0.25",5,30044,""
8499,"SP","Jaú","3525300",163,"108.48441","2020-05-23","0.0307",5,150252,""
8500,"SP","Joanópolis","3525508",3,"22.69289","2020-05-23","0",0,13220,""
8501,"SP","José Bonifácio","3525706",12,"32.41929","2020-05-23","0.0833",1,37015,""
8502,"SP","Jundiaí","3525904",624,"148.93952","2020-05-23","0.0673",42,418962,""
8503,"SP","Junqueirópolis","3526001",23,"111.22395","2020-05-23","0.0435",1,20679,""
8504,"SP","Juquiá","3526100",6,"31.89454","2020-05-23","0",0,18812,""
8505,"SP","Juquitiba","3526209",19,"60.42488","2020-05-23","0.1053",2,31444,""
8506,"SP","Laranjal Paulista","3526407",21,"73.64287","2020-05-23","0.0952",2,28516,""
8507,"SP","Lavínia","3526506",1,"8.34725","2020-05-23","0",0,11980,""
8508,"SP","Lavrinhas","3526605",2,"27.54821","2020-05-23","0.5",1,7260,""
8509,"SP","Leme","3526704",23,"22.24565","2020-05-23","0.1304",3,103391,""
8510,"SP","Lençóis Paulista","3526803",139,"203.12135","2020-05-23","0.0216",3,68432,""
8511,"SP","Limeira","3526902",95,"31.03419","2020-05-23","0.0211",2,306114,""
8512,"SP","Lindóia","3527009",3,"37.59398","2020-05-23","0",0,7980,""
8513,"SP","Lins","3527108",28,"35.89145","2020-05-23","0.2143",6,78013,""
8514,"SP","Lorena","3527207",35,"39.45618","2020-05-23","0.0571",2,88706,""
8515,"SP","Louveira","3527306",46,"94.09839","2020-05-23","0.0435",2,48885,""
8516,"SP","Lucélia","3527405",31,"142.5484","2020-05-23","0.129",4,21747,""
8517,"SP","Luís Antônio","3527603",2,"13.38061","2020-05-23","0",0,14947,""
8518,"SP","Macatuba","3528007",10,"58.26487","2020-05-23","0.1",1,17163,""
8519,"SP","Macaubal","3528106",1,"12.31527","2020-05-23","0",0,8120,""
8520,"SP","Magda","3528304",6,"192.36935","2020-05-23","0",0,3119,""
8521,"SP","Mairinque","3528403",32,"67.8685","2020-05-23","0.0625",2,47150,""
8522,"SP","Mairiporã","3528502",104,"103.81417","2020-05-23","0.0577",6,100179,""
8523,"SP","Manduri","3528601",3,"30.46923","2020-05-23","0",0,9846,""
8524,"SP","Marília","3529005",42,"17.5819","2020-05-23","0.0238",1,238882,""
8525,"SP","Martinópolis","3529203",5,"18.89573","2020-05-23","0.2",1,26461,""
8526,"SP","Matão","3529302",19,"22.84478","2020-05-23","0",0,83170,""
8527,"SP","Mauá","3529401",766,"161.97517","2020-05-23","0.0692",53,472912,""
8528,"SP","Mendonça","3529500",4,"72.85974","2020-05-23","0",0,5490,""
